model,family,n_splits,pairwise_mean,pairwise_std,hypergraph_mean,hypergraph_std,hb_graph_mean,hb_graph_std,H1_mean_diff,H1_dz,H1_wins,H1_losses,H1_p,H2_mean_diff,H2_dz,H2_wins,H2_losses,H2_p,total_mean_diff,total_dz,total_wins,total_losses,total_p
RandomForest,Bagged trees,50,0.47763252563333564,0.08106742960316529,0.5201848661668445,0.09207120438301651,0.5157873096779095,0.0916586690884733,0.04255234053350883,1.4148841731666393,48,2,1.1333156635373598e-12,-0.0043975564889350135,-0.4184568553437713,20,30,0.9405397737202819,0.038154784044573814,1.3374427248329968,47,3,1.8541612689659814e-11
LightGBM,Boosted trees,50,0.47053475897547936,0.08611610799262748,0.5032845895366059,0.08939198239818079,0.5009984339019681,0.0906213540607075,0.03274983056112661,0.9940129856580485,44,6,1.6218702825199216e-08,-0.002286155634637801,-0.2604339192360424,19,31,0.9675456764638639,0.03046367492648881,0.8977814949910405,41,9,2.8070500466270687e-06
XGBoost,Boosted trees,50,0.477657719457622,0.08261862097039467,0.5129622119331261,0.09115406240791728,0.5113144359583179,0.089866519386216,0.03530449247550403,0.9631816067585081,43,7,1.049338713698944e-07,-0.001647775974807969,-0.20794832319971182,21,29,0.8986806244677297,0.033656716500696064,0.9618172141624227,42,8,5.81777902297631e-07
RBF-SVM,Kernel,50,0.43733049801383006,0.09365381851833403,0.4461104487904201,0.10810924798878195,0.42430270400523484,0.10050089678038607,0.008779950776590122,0.20549375205575401,32,18,0.03245432353613609,-0.021807744785185403,-0.7127921724922083,11,39,0.9999880693341616,-0.01302779400859528,-0.3290822787413163,18,32,0.9835804312178658
LogisticRegression,Linear,50,0.4449978668560562,0.09345431989254777,0.45713631094455354,0.10377802507259863,0.45206791124456236,0.10332653257725445,0.012138444088497246,0.43517064437250336,35,15,0.003300223983405459,-0.005068399699991125,-0.8458510566305985,11,39,0.9999880693341616,0.0070700443885061215,0.25133817831571387,32,18,0.03245432353613609
MLP,Neural,50,0.4546544326387359,0.09046256584759188,0.48361287103279516,0.10105918159500324,0.4485981846881535,0.10421328129804877,0.028958438394059288,0.795181401574919,41,9,2.8070500466270687e-06,-0.035014686344641575,-1.1439328754132665,5,45,0.9999999997769109,-0.006056247950582295,-0.14437815075383986,26,24,0.4438624136703915
