model,family,tier,split_index,pr_auc,n_train,n_test,n_features,seed,best_params
LogisticRegression,Linear,hypergraph,37,0.484468322731515,4054,1000,8,42,{'clf__C': np.float64(0.001267425589893723)}
LogisticRegression,Linear,hb_graph,37,0.48380437035038715,4054,1000,14,42,{'clf__C': np.float64(0.001267425589893723)}
LogisticRegression,Linear,pairwise,38,0.5034722942753816,3976,1078,4,42,{'clf__C': np.float64(0.0019517224641449498)}
LogisticRegression,Linear,hypergraph,38,0.47748532895134443,3976,1078,8,42,{'clf__C': np.float64(0.0019517224641449498)}
LogisticRegression,Linear,hb_graph,38,0.47646770887442946,3976,1078,14,42,{'clf__C': np.float64(0.0019517224641449498)}
LogisticRegression,Linear,pairwise,39,0.3548508035876744,4068,986,4,42,{'clf__C': np.float64(0.0019517224641449498)}
LogisticRegression,Linear,hypergraph,39,0.35366786092980124,4068,986,8,42,{'clf__C': np.float64(0.001267425589893723)}
LogisticRegression,Linear,hb_graph,39,0.3504292688781737,4068,986,14,42,{'clf__C': np.float64(0.001267425589893723)}
LogisticRegression,Linear,pairwise,40,0.48168405193659486,4081,973,4,42,{'clf__C': np.float64(0.006026889128682512)}
LogisticRegression,Linear,hypergraph,40,0.5240976635428928,4081,973,8,42,{'clf__C': np.float64(0.001267425589893723)}
LogisticRegression,Linear,hb_graph,40,0.5272353737437534,4081,973,14,42,{'clf__C': np.float64(0.001267425589893723)}
LogisticRegression,Linear,pairwise,41,0.39032042224527785,4103,951,4,42,{'clf__C': np.float64(0.0019517224641449498)}
LogisticRegression,Linear,hypergraph,41,0.4190363945816542,4103,951,8,42,{'clf__C': np.float64(0.001267425589893723)}
LogisticRegression,Linear,hb_graph,41,0.4104262098016347,4103,951,14,42,{'clf__C': np.float64(0.001267425589893723)}
LogisticRegression,Linear,pairwise,42,0.34678081651600745,4055,999,4,42,{'clf__C': np.float64(0.006026889128682512)}
LogisticRegression,Linear,hypergraph,42,0.33670280637530425,4055,999,8,42,{'clf__C': np.float64(0.001267425589893723)}
LogisticRegression,Linear,hb_graph,42,0.33138472717061473,4055,999,14,42,{'clf__C': np.float64(0.001267425589893723)}
LogisticRegression,Linear,pairwise,43,0.6481607783151563,4064,990,4,42,{'clf__C': np.float64(0.0019517224641449498)}
LogisticRegression,Linear,hypergraph,43,0.6562841511369357,4064,990,8,42,{'clf__C': np.float64(0.001267425589893723)}
LogisticRegression,Linear,hb_graph,43,0.6493178823740684,4064,990,14,42,{'clf__C': np.float64(0.001267425589893723)}
LogisticRegression,Linear,pairwise,44,0.4582807365243712,4010,1044,4,42,{'clf__C': np.float64(0.0019517224641449498)}
LogisticRegression,Linear,hypergraph,44,0.4589745546408871,4010,1044,8,42,{'clf__C': np.float64(0.001267425589893723)}
LogisticRegression,Linear,hb_graph,44,0.4452961334150086,4010,1044,14,42,{'clf__C': np.float64(0.0019517224641449498)}
LogisticRegression,Linear,pairwise,45,0.4548503642564141,4049,1005,4,42,{'clf__C': np.float64(0.006026889128682512)}
LogisticRegression,Linear,hypergraph,45,0.4753191223771295,4049,1005,8,42,{'clf__C': np.float64(0.001267425589893723)}
LogisticRegression,Linear,hb_graph,45,0.46606440732304366,4049,1005,14,42,{'clf__C': np.float64(0.001267425589893723)}
LogisticRegression,Linear,pairwise,46,0.43793061450672255,4077,977,4,42,{'clf__C': np.float64(0.0019517224641449498)}
LogisticRegression,Linear,hypergraph,46,0.47982157382557294,4077,977,8,42,{'clf__C': np.float64(0.0019517224641449498)}
LogisticRegression,Linear,hb_graph,46,0.46792904294335297,4077,977,14,42,{'clf__C': np.float64(0.001267425589893723)}
LogisticRegression,Linear,pairwise,47,0.4073962015407744,4045,1009,4,42,{'clf__C': np.float64(0.006026889128682512)}
LogisticRegression,Linear,hypergraph,47,0.408904775612658,4045,1009,8,42,{'clf__C': np.float64(0.0019517224641449498)}
LogisticRegression,Linear,hb_graph,47,0.3963035068990304,4045,1009,14,42,{'clf__C': np.float64(0.001267425589893723)}
LogisticRegression,Linear,pairwise,48,0.4528404421512989,3963,1091,4,42,{'clf__C': np.float64(0.0019517224641449498)}
LogisticRegression,Linear,hypergraph,48,0.4796356359104637,3963,1091,8,42,{'clf__C': np.float64(0.001267425589893723)}
LogisticRegression,Linear,hb_graph,48,0.47407697280689226,3963,1091,14,42,{'clf__C': np.float64(0.001267425589893723)}
LogisticRegression,Linear,pairwise,49,0.3466459355709236,4104,950,4,42,{'clf__C': np.float64(0.0019517224641449498)}
LogisticRegression,Linear,hypergraph,49,0.3908754372773784,4104,950,8,42,{'clf__C': np.float64(0.001267425589893723)}
LogisticRegression,Linear,hb_graph,49,0.3845194261491918,4104,950,14,42,{'clf__C': np.float64(0.001267425589893723)}
LogisticRegression,Linear,pairwise,50,0.5288882566157423,3992,1062,4,42,{'clf__C': np.float64(0.0019517224641449498)}
LogisticRegression,Linear,hypergraph,50,0.541029387063535,3992,1062,8,42,{'clf__C': np.float64(0.0019517224641449498)}
LogisticRegression,Linear,hb_graph,50,0.5330325941086672,3992,1062,14,42,{'clf__C': np.float64(0.0019517224641449498)}
RBF-SVM,Kernel,pairwise,1,0.3715516233772337,4108,946,4,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,hypergraph,1,0.3915531085287853,4108,946,8,42,"{'clf__C': 0.1, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,hb_graph,1,0.3536079119175547,4108,946,14,42,"{'clf__C': 1, 'clf__gamma': 0.001}"
RBF-SVM,Kernel,pairwise,2,0.3038396045409457,4088,966,4,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,hypergraph,2,0.34615507962980907,4088,966,8,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,hb_graph,2,0.329427592580893,4088,966,14,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,pairwise,3,0.3928878932506333,3875,1179,4,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,hypergraph,3,0.326576879495448,3875,1179,8,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,hb_graph,3,0.3547907628565591,3875,1179,14,42,"{'clf__C': 1, 'clf__gamma': 0.001}"
RBF-SVM,Kernel,pairwise,4,0.5479652084655873,4070,984,4,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,hypergraph,4,0.571350673397839,4070,984,8,42,"{'clf__C': 0.1, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,hb_graph,4,0.5572390992115188,4070,984,14,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,pairwise,5,0.49243439105787207,4056,998,4,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,hypergraph,5,0.5548545428995023,4056,998,8,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,hb_graph,5,0.49926301416797264,4056,998,14,42,"{'clf__C': 0.1, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,pairwise,6,0.40109535432639276,4052,1002,4,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,hypergraph,6,0.3867188776482187,4052,1002,8,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,hb_graph,6,0.3824454129515148,4052,1002,14,42,"{'clf__C': 1, 'clf__gamma': 0.001}"
RBF-SVM,Kernel,pairwise,7,0.44290931407950745,4091,963,4,42,"{'clf__C': 1, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,hypergraph,7,0.5048836005904954,4091,963,8,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,hb_graph,7,0.4665004691683248,4091,963,14,42,"{'clf__C': 10, 'clf__gamma': 0.001}"
RBF-SVM,Kernel,pairwise,8,0.3689236881838213,4090,964,4,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,hypergraph,8,0.36425315139470527,4090,964,8,42,"{'clf__C': 0.1, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,hb_graph,8,0.3370702195756448,4090,964,14,42,"{'clf__C': 0.1, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,pairwise,9,0.33315864981056414,3974,1080,4,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,hypergraph,9,0.2926426450029793,3974,1080,8,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,hb_graph,9,0.2786493880823592,3974,1080,14,42,"{'clf__C': 0.1, 'clf__gamma': 0.01}"
RBF-SVM,Kernel,pairwise,10,0.33852094643412173,3897,1157,4,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
RBF-SVM,Kernel,hypergraph,10,0.2748468637421164,3897,1157,8,42,"{'clf__C': 0.1, 'clf__gamma': 'scale'}"
