split_index,n_train,n_test,train_dt_pct,test_dt_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,2773,615,6.599350883519654,3.7398373983739837,0.2865629164329675,0.17297297297297298,0.20255058859086883,0.2,0.32784633427027515,0.14772727272727273,-0.04128341783730766,0.025245700245700248,0.08401232784209867,-0.02702702702702703
2,2741,647,6.129149945275447,5.873261205564142,0.2505870218152035,0.23140495867768596,0.20453014853919133,0.1953125,0.17717375796158924,0.20666666666666667,0.07341326385361424,0.02473829201101929,0.046056873276012156,0.03609245867768596
3,2689,699,5.838601710673113,7.0100143061516444,0.22403396762270128,0.2608695652173913,0.28274775328490176,0.273972602739726,0.15040195458467265,0.2014388489208633,0.07363201303802863,0.05943071629652799,-0.05871378566220048,-0.013103037522334715
4,2714,674,6.890198968312454,2.8189910979228485,0.1999949179551439,0.1787709497206704,0.15515448764986045,0.19548872180451127,0.18875604088437842,0.24324324324324326,0.011238877070765485,-0.06447229352257286,0.04484043030528345,-0.01671777208384087
5,2685,703,5.921787709497207,6.685633001422476,0.23071658454946276,0.2222222222222222,0.1920206202989437,0.2413793103448276,0.16638325622464745,0.21671826625386997,0.06433332832481531,0.0055039559683522365,0.03869596425051905,-0.019157088122605387
6,2761,627,6.302064469395146,5.103668261562999,0.20367253569663252,0.2857142857142857,0.17030594686957953,0.23668639053254437,0.22907618958091794,0.15702479338842976,-0.02540365388428542,0.12868949232585594,0.033366588827052984,0.04902789518174133
7,2793,595,6.265664160401002,5.2100840336134455,0.23209989007441692,0.2436548223350254,0.2006649818704426,0.2517482517482518,0.11715796214690893,0.20224719101123595,0.11494192792750799,0.04140763132378944,0.03143490820397432,-0.008093429413226383
8,2787,601,6.3150340868317185,4.9916805324459235,0.2642567043494322,0.24299065420560748,0.20155066887995557,0.23943661971830985,0.33716582050344956,0.16129032258064516,-0.07290911615401735,0.08170033162496232,0.06270603546947665,0.0035540344872976304
9,2761,627,6.193408185440058,5.582137161084529,0.26290667197998835,0.23255813953488372,0.30810964092048276,0.25925925925925924,0.14853466061852547,0.1642512077294686,0.11437201136146288,0.06830693180541511,-0.045202968940494415,-0.026701119724375527
10,2759,629,6.342877854295034,4.92845786963434,0.26320037559511916,0.21890547263681592,0.25027346004732676,0.23529411764705882,0.17626214180504898,0.25742574257425743,0.08693823379007018,-0.03852026993744151,0.012926915547792406,-0.016388645010242897
11,2808,580,5.982905982905983,6.551724137931035,0.20861145102165482,0.22966507177033493,0.22494091929668272,0.24434389140271492,0.21996669521901194,0.27624309392265195,-0.011355244197357117,-0.04657802215231702,-0.016329468275027903,-0.014678819632379991
12,2721,667,6.357956633590592,4.94752623688156,0.13301628878134486,0.20600858369098712,0.13989336117341075,0.2346368715083799,0.16486190348621882,0.21428571428571427,-0.03184561470487396,-0.00827713059472715,-0.006877072392065892,-0.028628287817392767
13,2694,694,5.976243504083148,6.484149855907781,0.23788110577179955,0.2413793103448276,0.22384462089346896,0.2054794520547945,0.15974686330638474,0.22570532915360503,0.07813424246541481,0.01567398119122257,0.01403648487833059,0.03589985829003309
14,2688,700,6.547619047619048,4.285714285714286,0.17590475071154282,0.16666666666666666,0.14346108525058238,0.17204301075268819,0.08527727290523515,0.1044776119402985,0.09062747780630767,0.062189054726368154,0.03244366546096045,-0.005376344086021528
15,2759,629,6.306632837984777,5.087440381558029,0.25537668080855036,0.24390243902439024,0.17346714767742905,0.25157232704402516,0.1479916110186472,0.11188811188811189,0.10738506978990317,0.13201432713627836,0.08190953313112131,-0.007669888019634918
