split_index,n_train,n_test,train_pos_pct,test_pos_pct,pairwise_pr_auc,pairwise_f1,hypergraph_pr_auc,hypergraph_f1,hyper_flag_pr_auc,hyper_flag_f1,hyper_recip_pr_auc,hyper_recip_f1,hb_graph_pr_auc,hb_graph_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff,annot_pr_auc_diff,value_pr_auc_diff,recip_pr_auc_diff,net_recip_pr_auc_diff
28,4209,913,12.21192682347351,11.281489594742606,0.24305891685484818,0.35909090909090907,0.3426989777497669,0.3793103448275862,0.37938199661532385,0.4437869822485207,0.4006950520845011,0.35909090909090907,0.3620573841870772,0.43174603174603177,0.11899846733222905,0.0726551226551227,0.01935840643731035,0.05243568691844558,0.03668301886555697,-0.017324612428246622,0.05799607433473425,-0.0386376678974239
29,4206,916,11.959106038991916,12.445414847161572,0.29436391029326975,0.3783783783783784,0.38979075746201236,0.3786008230452675,0.37843406804070673,0.41160949868073876,0.4236535496705639,0.39316239316239315,0.39444103808850367,0.4257703081232493,0.10007712779523392,0.047391929744870886,0.00465028062649131,0.0471694850779818,-0.011356689421305632,0.016006970047796942,0.03386279220855154,-0.02921251158206023
30,3981,1141,11.956794775182116,12.357581069237511,0.25674614468490065,0.36923076923076925,0.4219875992794601,0.3582089552238806,0.41358115676391055,0.41014799154334036,0.462830460019887,0.3728813559322034,0.44197627616293284,0.41304347826086957,0.1852301314780322,0.043812709030100316,0.019988676883472722,0.05483452303698899,-0.008406442515549561,0.028395119399022284,0.04084286074042687,-0.020854183856954145
31,4236,886,12.346553352219075,10.609480812641085,0.26004682543001606,0.32673267326732675,0.34072378771511297,0.3368421052631579,0.3670945964146821,0.3887147335423197,0.3860275726337447,0.35406698564593303,0.36328177420992924,0.38436482084690554,0.10323494877991318,0.057632147579578796,0.022557986494816273,0.047522715583747654,0.026370808699569148,-0.003812822204752875,0.04530378491863174,-0.022745798423815466
32,3950,1172,11.924050632911392,12.457337883959044,0.2717061111091731,0.375,0.3627261038040975,0.36450079239302696,0.38023569571582766,0.38811881188118813,0.4041256212425274,0.37766830870279144,0.39962513295544494,0.4024390243902439,0.12791902184627185,0.027439024390243927,0.03689902915134746,0.037938231997216965,0.017509591911730182,0.01938943723961728,0.0413995174384299,-0.004500488287082438
33,4211,911,12.18237948230824,11.416026344676181,0.3149576509878436,0.37587006960556846,0.378380919372122,0.40512820512820513,0.4139481703964063,0.4166666666666667,0.43753336910900115,0.3854875283446712,0.4296257195323812,0.43343653250773995,0.1146680685445376,0.05756646290217149,0.05124480016025923,0.028308327379534814,0.03556725102428432,0.01567754913597491,0.059152449736879165,-0.007907649576619935
34,4077,1045,12.116752514103506,11.770334928229666,0.29425979784089684,0.3514018691588785,0.44056376208558357,0.37281553398058254,0.4752098528860127,0.39902676399026765,0.5312840600052612,0.3880597014925373,0.5019792827761584,0.4079601990049751,0.2077194849352616,0.0565583298460966,0.061415520690574876,0.03514466502439256,0.03464609080042913,0.026769429890145746,0.09072029791967762,-0.02930477722910274
35,4027,1095,12.043704991308667,12.054794520547945,0.2910986273056317,0.3952569169960474,0.4558850375905994,0.445859872611465,0.4573908995375338,0.48021108179419525,0.4701603941432962,0.40480961923847697,0.4667293243752292,0.48501362397820164,0.1756306970695975,0.08975670698215421,0.010844286784629786,0.039153751366736655,0.001505861946934417,0.00933842483769537,0.014275356552696794,-0.0034310697680670077
36,4146,976,12.397491558128317,10.55327868852459,0.22653351781936312,0.3425925925925926,0.33696261752670653,0.35523114355231145,0.36133069311233035,0.40114613180515757,0.37085181295862324,0.33636363636363636,0.371473694491352,0.3902439024390244,0.14494017667198886,0.04765130984643179,0.03451107696464545,0.03501275888671296,0.024368075585623816,0.010143001379021632,0.03388919543191671,0.0006218815327287408
37,3917,1205,12.356395200408476,11.037344398340249,0.26418865650418466,0.37158469945355194,0.345137832538817,0.362962962962963,0.35164582748582357,0.3973509933774834,0.40196724757928043,0.38095238095238093,0.38244229761187626,0.39436619718309857,0.1182536411076916,0.02278149772954663,0.037304465073059234,0.03140323422013558,0.006507994947006546,0.03079647012605269,0.056829415040463405,-0.01952494996740417
38,4067,1055,11.900663880009835,12.606635071090047,0.2994074007203032,0.38492063492063494,0.34833591991798746,0.3821656050955414,0.36173261003947893,0.39900249376558605,0.41511216822157077,0.3937621832358674,0.3803754205812024,0.41160949868073876,0.08096801986089919,0.02668886376010382,0.032039500663214926,0.029443893585197334,0.013396690121491472,0.018642810541723454,0.06677624830358331,-0.03473674764036838
39,4141,981,11.977783144168075,12.334352701325178,0.23536513480467708,0.3474747474747475,0.3578310990318745,0.3544857768052516,0.3366557436182327,0.39335180055401664,0.375089337300316,0.35789473684210527,0.36524483545890246,0.39880952380952384,0.12987970065422538,0.051334776334776344,0.007413736427027973,0.04432374700427222,-0.021175355413641794,0.028589091840669767,0.017258238268441528,-0.009844501841413555
40,4154,968,12.253249879634087,11.15702479338843,0.31888964728269603,0.3714902807775378,0.383606281266499,0.3870967741935484,0.3940423842622254,0.4010152284263959,0.47144441428184436,0.39263803680981596,0.447605534841248,0.41909814323607425,0.12871588755855196,0.04760786245853643,0.063999253574749,0.03200136904252587,0.010436102995726393,0.05356315057902261,0.08783813301534538,-0.023838879440596372
41,3903,1219,11.913912375096078,12.469237079573421,0.2670705254559304,0.3622526636225266,0.43074847629844626,0.3706896551724138,0.43907396966470336,0.38126009693053314,0.481392550610345,0.3798219584569733,0.45989945452876885,0.3888888888888889,0.19282892907283844,0.02663622526636228,0.02915097823032259,0.018199233716475083,0.008325493366257097,0.02082548486406549,0.05064407431189877,-0.02149309608157618
42,4085,1037,11.946144430844553,12.439729990356799,0.2661273623594656,0.3707865168539326,0.44006351043776487,0.35804701627486435,0.4503573803846454,0.38461538461538464,0.4890842446375073,0.3726937269372694,0.46815686193388983,0.41379310344827586,0.20202949957442423,0.043006586594343255,0.028093351496124963,0.05574608717341151,0.01029386994688053,0.017799481549244434,0.049020734199742455,-0.020927382703617492
43,4033,1089,12.1745598809819,11.570247933884298,0.3293826821192206,0.3902439024390244,0.41203015129063425,0.41237113402061853,0.44422512200546926,0.41203703703703703,0.5003020948563739,0.40307101727447214,0.4796864153674183,0.4387755102040816,0.15030373324819768,0.048531607765057216,0.06765626407678405,0.026404376183463085,0.032194970714835014,0.03546129336194903,0.08827194356573964,-0.020615679488955596
44,4192,930,12.23759541984733,11.182795698924732,0.3096845158750081,0.3576158940397351,0.3601572133772562,0.4028436018957346,0.398474292734989,0.441340782122905,0.46785776489394376,0.37735849056603776,0.41344923476203954,0.4444444444444444,0.10376471888703143,0.08682855040470933,0.05329202138478334,0.04160084254870983,0.03831707935773282,0.01497494202705052,0.10770055151668756,-0.05440853013190422
