comparison,splits_file,n_splits,model,mean_diff,std_diff,cohens_dz,wins,losses,ties,p_greater,p_two_sided
hb_graph_vs_pairwise,ess_protein_splits.csv,50,XGBoost,0.047560529125627485,0.0330386321785724,1.439542922617524,45,5,0,2.104926011270436e-09,4.209852022540872e-09
hb_graph_vs_hypergraph,ess_protein_splits.csv,50,XGBoost,0.0017448305727786218,0.007178765046894753,0.2430544197199163,34,16,0,0.007673338916315053,0.015346677832630107
hypergraph_vs_pairwise,ess_protein_splits.csv,50,XGBoost,0.04581569855284887,0.03427855383863757,1.3365703456604707,44,6,0,1.6218702825199216e-08,3.243740565039843e-08
hyper_flag_vs_hypergraph,ess_protein_splits.csv,50,XGBoost,0.0005014150118414984,0.0053162797476678245,0.09431689746226428,29,21,0,0.16111816017877345,0.3222363203575469
hb_graph_vs_hyper_flag,ess_protein_splits.csv,50,XGBoost,0.0012434155609371235,0.008783569065255476,0.14156153969980287,31,19,0,0.05946022627971814,0.11892045255943628
