comparison,splits_file,n_splits,model,mean_diff,std_diff,cohens_dz,wins,losses,ties,p_greater,p_two_sided
hb_graph_vs_pairwise,chembl_protein_splits.csv,50,LogisticRegression,0.1306968667004843,0.06991560157110804,1.8693519581256601,49,1,0,4.529709940470639e-14,9.059419880941277e-14
hb_graph_vs_hypergraph,chembl_protein_splits.csv,50,LogisticRegression,0.049643995375658515,0.038467663788554186,1.2905383505621097,45,5,0,2.104926011270436e-09,4.209852022540872e-09
hypergraph_vs_pairwise,chembl_protein_splits.csv,50,LogisticRegression,0.0810528713248258,0.04834201583283362,1.6766547676684835,48,2,0,1.1333156635373598e-12,2.2666313270747196e-12
hyper_flag_vs_hypergraph,chembl_protein_splits.csv,50,LogisticRegression,0.011542178161351235,0.016200611412512035,0.7124532443532962,41,9,0,2.8070500466270687e-06,5.614100093254137e-06
hb_graph_vs_hyper_flag,chembl_protein_splits.csv,50,LogisticRegression,0.038101817214307276,0.03811050805591785,0.999771956815747,44,6,0,1.6218702825199216e-08,3.243740565039843e-08
