split_index,seed_index,noise_seed,n_train,n_test,rand_pr_auc,pair_pr_auc,hyper_pr_auc,rand_f1,pair_f1,hyper_f1,rand__rand_0,rand__rand_1,rand__rand_2,rand__rand_3,rand__rand_4,pair__pair_Degree,pair__pair_LocalClustCoeff,pair__pair_TriangleCount,pair__pair_AvgNeighborDegree,pair__rand_0,pair__rand_1,pair__rand_2,pair__rand_3,pair__rand_4,hyper__base_Degree,hyper__base_LocalClustCoeff,hyper__base_TriangleCount,hyper__base_UniquePartners,hyper__base_AvgNeighbourDegree,hyper__stoich_WeightedTriangles,hyper__stoich_AvgNeighbourDegreeStoich,hyper__stoich_RangeComplexSize,hyper__stoich_MedComplexSize,hyper__stoich_MedianRatio,hyper__stoich_RangeRatio,hyper__protein_MedianUniqueRatio,hyper__protein_RangeUniqueRatio,hyper__protein_MedComplexNodes,hyper__protein_RangeComplexNodes,hyper__rand_0,hyper__rand_1,hyper__rand_2,hyper__rand_3,hyper__rand_4
1,0,1042,3986,1068,0.18205027796942513,0.3104076921376896,0.3411014454336096,0.23570190641247835,0.38474295190713104,0.4197952218430034,0.002049381188118174,-0.004180043358060231,0.006491559907336639,0.006787978734827202,-0.004849413703087962,0.035670691542667346,0.019167418344465458,0.07394200396176179,0.04000752724352374,-0.0008439206148219303,0.005297077151717161,0.0008216733973499979,0.0063469500404780225,0.005941162130900429,0.014525212011693045,0.005928738896573698,0.022385951225862982,0.014875401435061452,0.04298305045774823,0.0005715784280564795,0.0008521416565239026,-3.2535023066104786e-06,0.0006462502384813884,6.317486129005512e-05,-3.870357038030514e-05,0.029613885337684172,0.012065555567209613,0.02245659602905013,0.04089165304474731,-0.0022199671123034727,0.002086722269663682,0.00016557963587169878,0.0002082605471864396,0.002130620486447654
1,1,1043,3986,1068,0.19448927899278168,0.313313944376118,0.3411589982561281,0.020833333333333332,0.3780290791599354,0.3993115318416523,0.015512411064120397,0.013582090937752514,0.0066633112509954075,0.008432215812232543,0.009468213126197809,0.04719512846764519,0.0258542385621017,0.07422456573768557,0.04569075023599387,0.00036655215126701337,0.005115660079700069,0.011538448871981282,-0.003359507212770274,0.00473909126383254,0.0122077938693884,0.002136983120507119,0.025021584649998957,0.012000323706868871,0.04178928641391384,0.0005875810364283807,0.0006328030337707403,-1.4553455747412515e-06,-1.968524924339521e-06,0.00034421685876656616,4.551606120917206e-06,0.021742704602448832,0.01363827288906821,0.01811050741754535,0.040859908197233855,0.0015234303411947648,-0.00030431320797396076,0.003376790443286337,-0.0007083230291422216,0.0006130258038047065
1,2,1044,3986,1068,0.18350306377013087,0.2994176641451308,0.3439852418851908,0.05025125628140704,0.3645655877342419,0.4196277495769882,0.0011672543784147032,0.010074101177218317,0.008406479823057072,-0.0037121650313686584,0.010180524969577396,0.03301332380731295,0.01474600710817448,0.06335274176202157,0.03617521325596573,0.0026709610627755178,0.00572414606748059,0.0018614011745973157,-0.004095232867317977,-0.0012356595359043377,0.016370509679574673,0.004737981006608683,0.01814594163609721,0.010586011630308511,0.04143123252144741,0.00010305411166946498,0.00027208456727332854,-2.6644524905727883e-05,0.0004070908292683195,-0.00037036361669965935,0.0,0.030986177846892903,0.009879599606666406,0.020788232817490416,0.0437427685795168,0.0006376915456975607,-0.0004182244311657202,0.0006212074460098194,-0.002501108543123831,0.001091267638173521
1,3,1045,3986,1068,0.18002132939169568,0.30897203485257185,0.34460880516973674,0.13286713286713286,0.36605657237936773,0.41567291311754684,0.004988856630296556,-0.0024887234648132165,0.0038625275974505796,0.004573270307357028,-0.01641243364083564,0.043020903503114986,0.022497190835642843,0.067249657201323,0.04571546013367959,-0.000279425535404132,0.004397983659643867,0.001802771249616386,-0.0001754217662745472,0.00900635175353579,0.01765122357757821,-0.0010673002366908325,0.0174055114636403,0.018020745510764526,0.04377387593425448,0.0008576820071646063,-0.00015727434641102934,0.0,0.0002912793423444582,-0.00039678628230530586,0.0,0.020119219626497292,0.006519990412027027,0.015789054762821147,0.04217120216772868,-0.0005596184031098017,0.000220679071821972,0.0010627744702027375,-0.0008070237081555742,0.00010435978996207185
1,4,1046,3986,1068,0.17255502991696103,0.30081883077811367,0.33877283849466217,0.020512820512820513,0.3767123287671233,0.40816326530612246,0.00248407206286434,-0.0020841905462557512,0.008395241738317094,-0.0007297930655806584,-0.023064366340882908,0.039787050873671334,0.01582511840025196,0.06375345240499096,0.040861662675852756,-0.001462809263044601,0.006519159752512449,0.0013479137668048979,-0.0019069742235873933,0.0014389053449981593,0.009637265535808449,0.00259769621270835,0.026486130140404445,0.012959084505063506,0.03750792769037517,0.00027192567710347394,0.0007677093095364406,8.503505146456592e-06,5.205448304030358e-05,-0.0001971888799801036,-3.800835838035366e-05,0.023118531775661595,0.003499067866169042,0.014483909089733599,0.04258866052651187,0.0011182189051876178,-0.0014233211290328007,-0.0013442243953654786,-0.0007117144079813176,0.000893574927521712
1,5,1047,3986,1068,0.1734803641214709,0.2884145384720672,0.3362009117012371,0.02127659574468085,0.367003367003367,0.40347826086956523,0.0018425461950927508,-0.006319705890602209,-0.016420074950283563,0.00034989775673787413,-0.0005787488374380701,0.027677090013937283,0.020308478462206007,0.050403019156378306,0.03365948115845447,-0.009524338432814795,-0.0037687017026690863,-0.002597527744108896,-0.0022869287322452247,-0.007616072315277528,0.01908527913440274,0.005406273934944012,0.02674001719208452,0.021416275773352894,0.036660526587959395,0.00042938621179981485,0.0009251772374761269,0.0,-2.3834703250774637e-05,-0.00034303256123940364,0.0,0.027160451120340552,0.011388300659769307,0.0176375845315405,0.029503215927559383,0.0005300592055007714,-0.0012197303687401738,0.0008674779618047468,-0.0011248060757088562,0.0007651058390850451
1,6,1048,3986,1068,0.19358797935290464,0.29945957940066814,0.3439732196106154,0.030927835051546393,0.369281045751634,0.41765704584040747,0.021557499293143483,0.013512604254703525,0.009182165107742737,0.01166725468336614,0.006109004636430143,0.029098407868562343,0.01368423767326742,0.05929573147170394,0.03314829768874695,0.0025504663368858594,-0.005533111194429302,-0.001266692334823649,0.0042902316563525,0.002720810921637412,0.017105420544037814,0.005194940394990072,0.019989899782917486,0.01637788737853509,0.04922629342923686,-5.098194179890547e-05,-0.00032598436310175003,0.0,0.00033054013857443664,-5.499270686464275e-05,8.332994439790852e-05,0.032283070824834795,0.008991399968560987,0.01443842051642329,0.04200002498579664,-0.001427525526730361,-0.005041251683726255,0.0002500449883496292,0.0009805079203773271,-6.765000609334492e-05
1,7,1049,3986,1068,0.16491364883235549,0.29845436514415724,0.34107961749584914,0.204,0.3795379537953795,0.42248722316865417,-0.002784321658725947,0.0037352233747792035,-0.010170127591080075,-0.0004011741549734049,0.0009129570090744582,0.021940973843012905,0.014394669845241608,0.05790067416236455,0.038160894882446485,0.0035168796900007515,-0.00034540371533625105,-0.0095209650378911,-0.006447263510386736,-0.00309357690273569,0.018546359199353258,0.006297521545963708,0.0295328795542154,0.026126032992278704,0.03999917095704886,0.0006527341991685032,0.0013629316187907248,6.0268149438263975e-05,0.000670952944121006,-6.0224003199371714e-05,0.0,0.028191456194094223,0.007964302459945765,0.0192713240438174,0.03291285467112422,0.0020626011737929994,0.00046232488087277757,-0.0008069184638124117,-0.0027451066626741185,0.00120195661730213
1,8,1050,3986,1068,0.17596513269999836,0.3109964211876546,0.3393629077235456,0.0,0.3769100169779287,0.41836734693877553,0.006733418542136565,-0.005463777209749015,0.003526890492667703,0.01088283368249284,-0.004513319715973704,0.03200297230533555,0.02872632665961129,0.08076597251365981,0.054127241733158374,-0.014722105817368025,0.0016375358581570242,0.0007929378407916576,0.007325399345533124,0.01034820359391454,0.019480775356883872,0.001961605371002789,0.02247251524524637,0.005754174711640697,0.034179751997513816,0.0006918980022621423,0.00018264209775169514,1.585972737758734e-05,0.00023219493498338183,9.11900253329434e-05,0.0,0.030123571078694417,0.005974264932489109,0.017658825168223043,0.045250012191320896,0.0002526808581076789,0.0001235894762396883,6.55541599655307e-05,-0.00044511721205217625,0.000935229189968495
1,9,1051,3986,1068,0.15883291274239247,0.30982764786083616,0.3421448479564375,0.0,0.36860068259385664,0.42105263157894735,-0.005578120093814818,-0.010733533708996702,-0.0080136869362092,-0.004268639083987858,-0.004473148096524382,0.03669904816864625,0.01710664310363293,0.06751701985427468,0.039236389140316366,-0.0032885392938662326,1.1466047958663684e-05,-0.004619621625232351,0.004050014658548834,-0.003513610825064434,0.015587114147906755,-0.0011253204527740368,0.0255988129318707,0.017913744127103455,0.03962013626201537,0.0005100935664390349,0.00035911777371773755,0.0,0.0003920243098974929,-0.0006691038387490411,0.0,0.026877222752924996,0.009090491426499803,0.016827200451054885,0.03823854560618744,0.001287373218383292,-0.0001416800341611124,-1.9355207095039793e-05,-9.517360948433363e-05,0.0030545655453762255
