split_index,n_train,n_test,train_dt_pct,test_dt_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,4043,1079,11.649765025970813,11.214087117701576,0.4464702699804039,0.4256410256410256,0.4819248419161934,0.3893805309734513,0.4021228805933082,0.38288288288288286,0.044347389387095704,0.04275814275814277,-0.03545457193578949,0.036260494667574306
2,4151,971,11.587569260419176,11.431513903192585,0.3923134884197879,0.375,0.3944568220213851,0.3488943488943489,0.2914665902561204,0.32505643340857787,0.10084689816366754,0.04994356659142213,-0.002143333601597186,0.026105651105651106
3,4096,1026,11.474609375,11.890838206627679,0.4981374643827473,0.40764331210191085,0.5471166182410387,0.4121475054229935,0.3789351057912797,0.3546099290780142,0.1192023585914676,0.05303338302389665,-0.048979153858291435,-0.00450419332108265
4,4131,991,10.2880658436214,16.851664984863774,0.45774613343697906,0.462882096069869,0.4834911114110495,0.4444444444444444,0.3568296714198618,0.425531914893617,0.10091646201711724,0.037350181176251995,-0.025744977974070438,0.0184376516254246
5,4069,1053,11.845662324895551,10.446343779677113,0.4076621774938057,0.36649214659685864,0.40856113871504995,0.35033259423503327,0.30873547640667526,0.33613445378151263,0.09892670108713042,0.030357692815346005,-0.0008989612212442766,0.01615955236182537
6,4164,958,11.551392891450528,11.586638830897703,0.38323455475831386,0.3522388059701492,0.3853696596622973,0.37435897435897436,0.29850251356822,0.34134615384615385,0.08473204119009387,0.010892652123995372,-0.0021351049039834424,-0.022120168388825134
7,4218,904,11.830251303935514,10.287610619469026,0.3949810648027827,0.39039039039039036,0.39517505098065747,0.3668639053254438,0.3140844121517123,0.34517766497461927,0.08089665265107043,0.04521272541577109,-0.0001939861778747498,0.02352648506494659
8,3979,1143,11.309374214626791,12.42344706911636,0.4659107990491493,0.4282560706401766,0.46138314022817895,0.3793103448275862,0.4260587253536904,0.38620689655172413,0.0398520736954589,0.04204917408845249,0.004527658820970337,0.048945725812590435
9,4102,1020,12.311067771818625,8.529411764705882,0.44908221513071805,0.3663663663663664,0.4816844626224401,0.3430232558139535,0.30381419062641557,0.33062330623306235,0.14526802450430248,0.03574306013330403,-0.032602247491722025,0.023343110552412893
10,4096,1026,11.71875,10.916179337231968,0.441272777635889,0.381201044386423,0.4193223251465149,0.38482384823848237,0.38446217438904495,0.3799126637554585,0.05681060324684406,0.0012883806309644807,0.021950452489374106,-0.0036228038520593753
11,4091,1031,12.539721339525789,7.662463627546072,0.24737976976194706,0.28044280442804426,0.24271882428928754,0.2727272727272727,0.23390006962648063,0.25617977528089886,0.013479700135466427,0.0242630291471454,0.004660945472659522,0.00771553170077155
12,3897,1225,11.419040287400565,12.0,0.4495906647030331,0.40670859538784065,0.44355705343081286,0.39490445859872614,0.3224665354504409,0.4228571428571429,0.1271241292525922,-0.01614854746930222,0.006033611272220241,0.011804136789114517
13,4094,1028,10.967269174401563,13.910505836575876,0.47243176903102163,0.42829076620825146,0.48219446462295334,0.4014336917562724,0.38285647639404563,0.4157303370786517,0.089575292636976,0.01256042912959976,-0.009762695591931714,0.026857074451979046
14,4017,1105,11.799850634802091,10.678733031674208,0.4594331098515161,0.4067796610169492,0.44507143079905875,0.3564356435643564,0.3475076115445784,0.3654223968565815,0.11192549830693771,0.04135726416036767,0.014361679052457332,0.05034401745259276
15,4138,984,11.986466892218463,9.75609756097561,0.3902892389075032,0.35967302452316074,0.38188973866605086,0.32972972972972975,0.32364456496145566,0.28992628992628994,0.06664467394604756,0.06974673459687081,0.008399500241452362,0.029943294793430997
