feature,mean,std,median,min,max,n_splits,rank
base_AvgNeighbourDegree,0.11242743916412798,0.03965772253958254,0.11232086766188412,0.05204281541249112,0.18537209900585916,15,1
base_TriangleCount,0.09179541893061877,0.05077457143186726,0.07497352952107914,-0.0034418029091247693,0.18698596309774165,15,2
protein_MedianUniqueRatio,0.03241655233990252,0.027117552680747656,0.034170436202070165,-0.030974427203464737,0.06956618435642806,15,3
protein_RangeUniqueRatio,0.03150517904822002,0.0438280872638969,0.015630869568828826,-0.014257787617115414,0.1572155161111481,15,4
base_UniquePartners,0.031192407822054173,0.054235678042027925,0.027909333693647648,-0.0791306227406682,0.15891666094352852,15,5
protein_MedComplexNodes,0.013887589677340247,0.024658485412918887,0.008359300190714358,-0.0078000502841347515,0.09200248369684222,15,6
base_Degree,0.011268672568668165,0.013745053487499992,0.006204156942568306,-0.0036075016040105767,0.039116812748553234,15,7
protein_RangeComplexNodes,0.010484404479337886,0.014439109800014446,0.0067378682587315945,-0.003798859390784359,0.048869008765466675,15,8
protein_AvgSubgroupSize,0.007780034563294376,0.02219619343282115,0.0030862009179526972,-0.03012691963923463,0.07633248999784062,15,9
protein_NumSubgroups,0.0028020974877483802,0.010567775037760152,7.938862008941561e-05,-0.00434641022988278,0.03886443849763539,15,10
