split_index,n_train,n_test,train_ess_pct,test_ess_pct,hypergraph_pr_auc,hypergraph_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff
1,3946,1116,17.663456664977193,16.03942652329749,0.4897867586825001,0.4758220502901354,0.4799751432001701,0.4391025641025641,0.009811615482330005,0.036719486187571315
2,4101,961,17.361619117288466,17.065556711758585,0.5109595937138657,0.48123620309050774,0.473425114712954,0.45691382765531063,0.03753447900091167,0.024322375435197108
3,4122,940,17.879670063076176,14.787234042553191,0.5250655889953808,0.5297297297297298,0.5146612851205117,0.49238578680203043,0.010404303874869125,0.037343942927699325
4,4094,968,17.635564240351734,15.909090909090908,0.566328861727716,0.5356371490280778,0.5452536735294872,0.508130081300813,0.021075188198228845,0.027507067727264745
5,4112,950,17.120622568093385,18.10526315789474,0.5365068568604608,0.5198412698412699,0.5323743758341034,0.49466192170818507,0.004132481026357437,0.02517934813308481
6,4089,973,17.461482024944974,16.649537512846866,0.43808788490545797,0.45454545454545453,0.40747247105134443,0.4093816631130064,0.030615413854113538,0.04516379143244814
7,3951,1111,17.691723614274867,15.931593159315932,0.5083969706887013,0.49624060150375937,0.4463829659076924,0.45896147403685095,0.06201400478100888,0.037279127466908424
8,4065,997,17.958179581795818,14.643931795386159,0.49410571445241847,0.4960835509138381,0.47464365316661417,0.4583333333333333,0.0194620612858043,0.037750217580504786
9,4090,972,17.334963325183374,17.181069958847736,0.5690372495244338,0.5529157667386609,0.536052058715883,0.5154639175257731,0.03298519080855078,0.0374518492128878
10,4083,979,17.266715650257165,17.466802860061286,0.5522405472989632,0.5109780439121756,0.526274686542837,0.49034749034749037,0.02596586075612617,0.02063055356468524
11,4118,944,17.217095677513356,17.690677966101696,0.5626829941826363,0.4782608695652174,0.5408977094332015,0.47368421052631576,0.021785284749434863,0.004576659038901643
12,4096,966,16.9921875,18.633540372670808,0.6004894036552675,0.5220883534136547,0.5512825167943427,0.4951267056530214,0.04920688686092478,0.026961647760633256
13,4167,895,17.42260619150468,16.75977653631285,0.5006033273634576,0.4750593824228028,0.48900062862529525,0.42857142857142855,0.011602698738162331,0.046487953851374275
14,4062,1000,17.79911373707533,15.299999999999999,0.5724486735995746,0.4661016949152542,0.5199353071955759,0.4522417153996101,0.05251336640399873,0.013859979515644105
15,4110,952,17.931873479318735,14.600840336134455,0.3815350801316155,0.42245989304812837,0.3585749035732654,0.4122137404580153,0.022960176558350143,0.010246152590113078
