split_index,n_train,n_test,train_ess_pct,test_ess_pct,pairwise_pr_auc,pairwise_f1,hypergraph_pr_auc,hypergraph_f1,hyper_flag_pr_auc,hyper_flag_f1,hb_graph_pr_auc,hb_graph_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff,annot_pr_auc_diff,value_pr_auc_diff
1,2612,694,24.387442572741193,19.596541786743515,0.398211480874987,0.4406047516198704,0.41566678998128453,0.4808743169398907,0.42260195836888637,0.5013333333333333,0.4538163987671,0.5173333333333333,0.055604917892113026,0.07672858171346292,0.03814960878581547,0.03645901639344262,0.006935168387601831,0.03121444039821364
2,2680,626,24.14179104477612,20.12779552715655,0.37684408888397936,0.4318766066838046,0.42567788287919717,0.47129909365558914,0.4524887857370991,0.4591194968553459,0.5021892936851582,0.45482866043613707,0.12534520480117883,0.022952053752332446,0.07651141080596102,-0.016470433219452074,0.02681090285790194,0.04970050794805908
3,2594,712,22.436391673091748,26.825842696629216,0.6787051931590108,0.5719489981785064,0.6661666840061905,0.604,0.6682735463460705,0.6295503211991434,0.6404282936018576,0.597979797979798,-0.03827689955715319,0.026030799801291526,-0.0257383904043329,-0.006020202020202037,0.00210686233988,-0.0278452527442129
4,2649,657,23.51830879577199,22.831050228310502,0.4438815122890116,0.49658314350797267,0.4962971786712703,0.5326370757180157,0.5369603142620409,0.5360824742268041,0.5753669658191483,0.5360824742268041,0.13148545353013663,0.03949933071883144,0.07906978714787793,0.0034453985087884442,0.040663135590770616,0.03840665155710732
5,2633,673,23.129510064565135,24.368499257057948,0.6515424538279395,0.5183752417794971,0.6786398742774984,0.5929411764705882,0.6758231817265759,0.5825688073394495,0.6764248990559633,0.5939675174013921,0.024882445228023742,0.07559227562189497,-0.0022149752215351315,0.0010263409308038929,-0.0028166925509225393,0.0006017173293874079
6,2754,552,22.875816993464053,25.905797101449274,0.5549603022457145,0.5454545454545454,0.6242550744196158,0.596100278551532,0.6533820270100059,0.5806451612903226,0.6296919767753,0.5659340659340659,0.07473167452958551,0.020479520479520508,0.00543690235568417,-0.030166212617466104,0.02912695259039011,-0.02369005023470594
7,2655,651,22.900188323917135,25.34562211981567,0.4706678048779741,0.5393258426966292,0.5755384416139463,0.5615763546798029,0.5495109759331609,0.5569007263922519,0.5057081157074592,0.5358851674641149,0.03504031082948511,-0.0034406752325143453,-0.06983032590648708,-0.025691187215688083,-0.0260274656807854,-0.04380286022570168
8,2644,662,23.48714069591528,22.9607250755287,0.4622655536619986,0.4500978473581213,0.48958114032802946,0.4759725400457666,0.5044544972302073,0.49537037037037035,0.492694809072362,0.5123595505617977,0.0304292554103634,0.06226170320367641,0.003113668744332554,0.036387010516031104,0.014873356902177837,-0.011759688157845283
9,2681,625,22.342409548675867,27.839999999999996,0.603185943154191,0.5234375,0.6894594741316143,0.5557894736842105,0.6883382891749648,0.5877192982456141,0.6543069394387828,0.5769230769230769,0.05112099628459177,0.05348557692307687,-0.03515253469283153,0.021133603238866372,-0.0011211849566495902,-0.03403134973618194
10,2713,593,22.889789900479173,25.632377740303543,0.6382881202160536,0.5553047404063205,0.702849006804562,0.5948717948717949,0.7165946033505909,0.6206896551724138,0.7242648200387748,0.6086956521739131,0.08597669982272116,0.053390911767592586,0.02141581323421282,0.013823857302118214,0.013745596546028915,0.007670216688183906
11,2699,607,23.60133382734346,22.40527182866557,0.39536636545681175,0.4122137404580153,0.4468389036811831,0.4601226993865031,0.4694094564295447,0.4896755162241888,0.46170866971978947,0.47058823529411764,0.06634230426297771,0.05837449483610235,0.014869766038606347,0.010465535907614565,0.02257055274836156,-0.007700786709755214
12,2676,630,23.692077727952167,22.063492063492063,0.4884314901549452,0.44532803180914515,0.373519422361485,0.4671201814058957,0.38312979050110685,0.4783599088838269,0.5004054778587815,0.47165532879818595,0.011973987703836342,0.026327296989040794,0.12688605549729653,0.004535147392290273,0.00961036813962185,0.11727568735767468
13,2590,716,24.16988416988417,20.53072625698324,0.5657690391442226,0.42344045368620037,0.6065221334489499,0.502283105022831,0.6157958238063302,0.502283105022831,0.6067179631632907,0.49195402298850577,0.040948924019068134,0.0685135693023054,0.00019582971434084495,-0.010329082034325254,0.009273690357380349,-0.009077860643039504
14,2641,665,23.0973116243847,24.51127819548872,0.5328176202942478,0.46875,0.42599507737981746,0.48854961832061067,0.5262307550885744,0.4990476190476191,0.525533850802423,0.5078125,-0.007283769491824854,0.0390625,0.09953877342260553,0.019262881679389332,0.10023567770875697,-0.0006969042861514341
15,2608,698,22.277607361963188,27.507163323782237,0.6630930607418233,0.5985130111524164,0.6961164557083764,0.6199575371549894,0.691412213437926,0.6175869120654397,0.6272723995371273,0.620253164556962,-0.03582066120469596,0.021740153404545604,-0.06884405617124911,0.00029562740197264237,-0.0047042422704504094,-0.0641398139007987
16,2647,659,22.59161314695882,26.555386949924127,0.3185222326567254,0.4665314401622718,0.33604616095982764,0.4598698481561822,0.3563307244529777,0.4904051172707889,0.36846754022331407,0.4978902953586498,0.04994530756658866,0.03135885519637799,0.03242137926348643,0.03802044720246761,0.020284563493150054,0.012136815770336373
17,2612,694,22.894333843797856,25.216138328530256,0.5930008833532223,0.5205992509363296,0.6398516531535893,0.5252100840336135,0.6625887248933486,0.5412262156448203,0.6761395448864148,0.5408805031446541,0.08313866153319249,0.02028125220832444,0.03628789173282554,0.015670419111040612,0.022737071739759362,0.013550819993066177
