model,family,n_splits,pairwise_mean,pairwise_std,hypergraph_mean,hypergraph_std,hb_graph_mean,hb_graph_std,H1_mean_diff,H1_dz,H1_wins,H1_losses,H1_p,H2_mean_diff,H2_dz,H2_wins,H2_losses,H2_p,total_mean_diff,total_dz,total_wins,total_losses,total_p
TabPFN,Amortised,50,0.18867960628,0.0438654301938214,0.31138072138,0.0560100090323438,0.35071902722,0.08228221856178276,0.1227011151,2.217260655339345,49,1,4.529709940470639e-14,0.03933830584,0.8312238147278688,42,8,5.81777902297631e-07,0.16203942093999998,2.0577422065144724,50,0,8.881784197001252e-16
RandomForest,Bagged trees,50,0.18770693313999998,0.04745045147621084,0.22254841692000002,0.05236573200045087,0.29298273261999996,0.07184864784420887,0.03484148378,0.5884042922685707,38,12,0.00015293200080179759,0.07043431569999999,1.521654799781352,47,3,1.8541612689659814e-11,0.10527579948,1.4937838798856697,47,3,1.8541612689659814e-11
LightGBM,Boosted trees,50,0.22216664649999998,0.05757989902092141,0.2487091555,0.0568581383119911,0.28619892254,0.0689458206769884,0.02654250900000001,0.41029266464116154,30,20,0.10131937553227033,0.03748976704,0.7140244415046957,36,14,0.0013010857283610733,0.06403227604,0.9763348039339005,40,10,1.1930665838377763e-05
XGBoost,Boosted trees,50,0.20052744754,0.049067085748444574,0.26375157658,0.06626834059808966,0.28887407512,0.06584063960855632,0.06322412904000001,1.0830019382370863,43,7,1.049338713698944e-07,0.025122498540000007,0.5167719570220084,37,13,0.0004681114554259125,0.08834662758,1.3172885704715929,45,5,2.104926011270436e-09
RBF-SVM,Kernel,50,0.13377919948000003,0.026072511455123477,0.2293154723,0.06311943392151546,0.23326033356000003,0.06813432998740823,0.09553627282,1.58157097211307,49,1,4.529709940470639e-14,0.0039448612599999955,0.0829007456930626,27,23,0.3359055168826828,0.09948113407999998,1.4075717230955735,47,3,1.8541612689659814e-11
LogisticRegression,Linear,50,0.12142061157999999,0.028603158419128152,0.202473483,0.05993053081075741,0.25211747834000003,0.08198430890447343,0.08105287142,1.6766547702282655,48,2,1.1333156635373598e-12,0.04964399534000001,1.2905383510858484,45,5,2.104926011270436e-09,0.13069686675999997,1.869351959518346,49,1,4.529709940470639e-14
MLP,Neural,50,0.10229132358,0.02772559146083622,0.19587995496,0.058070724680518944,0.23755951645999995,0.08902873798379356,0.09358863137999998,1.631654109872455,49,1,4.529709940470639e-14,0.04167956149999999,0.5784663391164979,34,16,0.007673338916315053,0.13526819288,1.5726822950572752,49,1,4.529709940470639e-14
