split_index,n_train,n_test,train_dt_pct,test_dt_pct,hypergraph_pr_auc,hypergraph_f1,hyper_nostoich_pr_auc,hyper_nostoich_f1,pairwise_pr_auc,pairwise_f1,pr_auc_diff,f1_diff,stoich_pr_auc_diff,stoich_f1_diff
1,4043,1079,11.649765025970813,11.214087117701576,0.46581262840510207,0.4713375796178344,0.5018853334311666,0.43523316062176165,0.40960802873257995,0.4010152284263959,0.056204599672522115,0.07032235119143848,-0.03607270502606452,0.03610441899607275
2,4151,971,11.587569260419176,11.431513903192585,0.4209084019953225,0.39316239316239315,0.4151260954181454,0.3544973544973545,0.3423872813469548,0.33649289099526064,0.07852112064836769,0.05666950216713251,0.005782306577177099,0.038665038665038676
3,4096,1026,11.474609375,11.890838206627679,0.5314493137666276,0.4155844155844156,0.5489550017844893,0.4032258064516129,0.41950240759660085,0.39918533604887985,0.11194690617002678,0.016399079535535765,-0.017505688017861676,0.012358609132802734
4,4131,991,10.2880658436214,16.851664984863774,0.47413424466864823,0.4708423326133909,0.49417723139122455,0.49783549783549785,0.36860354530913303,0.43859649122807015,0.1055306993595152,0.03224584138532077,-0.020042986722576317,-0.02699316522210693
5,4069,1053,11.845662324895551,10.446343779677113,0.41106423085710564,0.35872235872235875,0.4120280778765911,0.36285097192224625,0.3341889596514241,0.35374149659863946,0.07687527120568155,0.004980862123719287,-0.0009638470194854865,-0.004128613199887499
6,4164,958,11.551392891450528,11.586638830897703,0.42207523598665714,0.3988439306358382,0.417350345892029,0.41798941798941797,0.3204724522497736,0.37593984962406013,0.10160278373688353,0.022904081011778044,0.00472489009462812,-0.019145487353579793
7,4218,904,11.830251303935514,10.287610619469026,0.3860713794162177,0.4181184668989547,0.40831045719393105,0.3858520900321543,0.32662295424821597,0.36464088397790057,0.05944842516800175,0.053477582921054145,-0.022239077777713334,0.032266376866800395
8,3979,1143,11.309374214626791,12.42344706911636,0.47807239378204974,0.44052863436123346,0.46330985777300004,0.42755344418052255,0.42932455222222,0.39705882352941174,0.04874784155982975,0.04346981083182172,0.014762536009049698,0.012975190180710916
9,4102,1020,12.311067771818625,8.529411764705882,0.4413869575102508,0.3409090909090909,0.4392928814111016,0.36421725239616615,0.30656508320399933,0.3364485981308411,0.13482187430625148,0.0044604927782497805,0.002094076099149189,-0.023308161487075263
10,4096,1026,11.71875,10.916179337231968,0.43099668571691213,0.4225352112676056,0.4427301154335048,0.43010752688172044,0.41331201472942025,0.38902743142144636,0.01768467098749188,0.03350777984615927,-0.011733429716592692,-0.007572315614114811
11,4091,1031,12.539721339525789,7.662463627546072,0.2668082511746568,0.2819672131147541,0.24924444896953327,0.2979942693409742,0.24433714055089362,0.29041095890410956,0.02247111062376317,-0.008443745789355472,0.01756380220512352,-0.016027056226220138
12,3897,1225,11.419040287400565,12.0,0.4546916789456399,0.43383947939262474,0.45899845636355374,0.42950108459869846,0.33895496590791313,0.4256120527306968,0.11573671303772676,0.008227426661927939,-0.004306777417913854,0.004338394793926281
13,4094,1028,10.967269174401563,13.910505836575876,0.4752115148614476,0.4204081632653061,0.4774279028271828,0.4420131291028446,0.3810073297799156,0.42226487523992323,0.094204185081532,-0.0018567119746171201,-0.0022163879657352004,-0.021604965837538515
14,4017,1105,11.799850634802091,10.678733031674208,0.44970332207620123,0.4215686274509804,0.44356812653081956,0.4261501210653753,0.36447358927893797,0.3616557734204793,0.08522973279726326,0.05991285403050112,0.0061351955453816664,-0.004581493614394916
15,4138,984,11.986466892218463,9.75609756097561,0.3645024844762024,0.3222748815165877,0.35570344643815693,0.29427792915531337,0.3157421255383185,0.30025445292620867,0.04876035893788394,0.022020428590379004,0.008799038038045492,0.027996952361274308
