feature,mean,std,median,min,max,n_splits,rank
protein_MedianUniqueRatio,0.08286851333416641,0.03840913437099395,0.08792896372314464,-0.007461087965973922,0.15132079681583732,15,1
protein_RangeUniqueRatio,0.06508948433169628,0.047364140041130785,0.06396698729017551,-0.00550980329347559,0.1918472258555302,15,2
base_KatzCentrality,0.042504283649695704,0.0131361820893105,0.04442178304700233,0.021291081810379357,0.06235749862140348,15,3
base_EigenvectorCentrality,0.039312699888076306,0.015779845813356452,0.04146315419538865,0.01940321123339777,0.06412979990202332,15,4
base_Degree,0.030566849635175204,0.021577167338134053,0.023855696093141688,0.008497233945284366,0.09068425062988576,15,5
protein_MedComplexNodes,0.027809200006043897,0.0284283649729383,0.027125513019814435,-0.0035956450057761215,0.10630791487542932,15,6
base_BetweennessCentrality,0.02640094000199346,0.020139002478015748,0.02869884051177398,-0.008372307438973058,0.0766020812313913,15,7
base_AvgNeighbourDegree,0.012073872818150349,0.011002173907369208,0.011946487966714941,-0.010622176307938203,0.03766714309605495,15,8
protein_RangeComplexNodes,0.004764252483041066,0.005791542044623866,0.004686221043204014,-0.01017424136235292,0.015097815407117455,15,9
base_TriangleCount,0.004088568379442886,0.006902648656700154,0.003108083911856996,-0.005533088118650237,0.02041327425343752,15,10
base_ComponentSize,0.0025777210431934946,0.011704078833861114,0.0007844070735808228,-0.017997364652594265,0.03772727786341838,15,11
base_LocalClustCoeff,0.0023291998619773117,0.008073459554962524,0.0011447631484501953,-0.010329235106975709,0.018121158234200373,15,12
base_UniquePartners,0.0015573380483974272,0.004187610567091218,0.00042868860971293497,-0.006210948951425599,0.010006643386147252,15,13
base_ComponentEdgeNodeRatio,-0.0010500540635125855,0.009667169306647459,0.0013601032829006154,-0.03107677188267874,0.009161424471184726,15,14
