base_Degree,base_LocalClustCoeff,base_TriangleCount,base_UniquePartners,base_AvgNeighbourDegree,stoich_WeightedTriangles,stoich_AvgNeighbourDegreeStoich,stoich_RangeComplexSize,stoich_MedComplexSize,stoich_MedianRatio,stoich_RangeRatio,protein_MedianUniqueRatio,protein_RangeUniqueRatio,protein_MedComplexNodes,protein_RangeComplexNodes,true_label
-0.012945540674392677,-0.029639819993397768,0.038477995963663476,0.022032961786561556,-0.10933437231449461,0.008150954948568429,-0.04159899975642535,0.00033965999452077934,-0.01782345020434495,0.009899722293961981,-0.001821498314005908,0.010567819680891771,0.019275573765034595,-0.004733094716993103,0.012489177771306361,0
-0.004184224532450097,-0.06626968523237949,0.04343033566533507,0.0690954424712743,-0.03731998660893543,-0.03495829558491795,-0.007982409429538803,-0.002847145305781137,-0.01025332651484232,0.010433992614564676,0.0016212881917443888,0.04059818122488689,0.009707154312286883,0.028677194342496007,0.031033625485158374,0
-0.004992825195454306,0.002390016460017556,-0.05087046616677257,-0.043167525967748324,0.014595759884416568,-0.015620603231350255,0.0028338356485417965,-0.0021782471126013106,-0.0022306319655244597,-0.05249111525686697,0.0009658065260098697,-0.09099003803363734,-0.002307173568580568,-0.07523238053149113,-0.004438582401590851,0
-0.0014356359164816067,0.0042834742231699805,-0.04173771389253162,-0.02593552874145114,-0.0508019658473095,-0.014738216299699826,-0.02524573343766991,-0.0003477463036775543,-0.003785618640451806,-0.01992249044662353,0.0017068821531718253,-0.05336641465343686,-0.000580621229741267,-0.05138380036860883,-0.004055346137332781,0
-0.003492084151225136,0.0028189610796733274,-0.02766584658377089,-0.0245079564325804,0.03534513388658147,0.011225478011630395,0.022499564950235695,0.0004992907862311155,0.017377759112319188,-0.016023516215624554,0.0007545147013514593,-0.036461208015069704,-0.00282918073843286,-0.03988918162907518,-0.003799410074333837,0
-0.003492084151225136,0.0028189610796733274,-0.02766584658377089,-0.0245079564325804,0.03534513388658147,0.011225478011630395,0.022499564950235695,0.0004992907862311155,0.017377759112319188,-0.016023516215624554,0.0007545147013514593,-0.036461208015069704,-0.00282918073843286,-0.03988918162907518,-0.003799410074333837,0
0.008914375178681504,0.0032186556359752047,-0.03758920195309719,-0.031884903255775074,0.05073283757613359,-0.017285819353409015,0.008157553589977001,-0.00014107744583900857,-0.010253935733131436,0.00785005398006022,0.0010348761837605685,-0.046763545634462805,-0.0024105170710248935,-0.046397003828929424,-0.004662329018223566,0
0.002661030747769912,0.0044459565332419715,-0.04002538349090854,-0.026421446834202625,-0.052507668350714264,-0.013028315697216093,-0.03249740545082943,-0.0002036902769368059,-0.005479802792377378,-0.022838074723412132,0.001710858330282886,-0.054120923729700524,-0.00015712045497585383,-0.054239917730634045,-0.004059329387417833,0
0.00238623972079674,0.0034183423009140194,-0.04684907921412447,-0.03575618726417078,-0.0738097171159481,-0.02051081793857997,0.00870102753527471,-0.0012542076900653755,-0.0060730627787549,-0.041774099043510246,0.0009060828101359022,-0.08298418720231412,-0.009900208403448057,-0.059353748628419224,-0.008457627376370755,0
-0.0026919004585972046,0.002917228221140324,-0.04293074439407421,-0.03246145846222588,0.035004893506701794,-0.015376640812401142,0.02113445779041089,-0.00039990203845375553,-0.004936916055362449,-0.006267331488916368,0.001353845147429519,-0.047531825127902064,-0.002045828317475119,-0.04279608335701569,-0.004192931067944103,0
