feature,mean,std,median,min,max,n_splits,rank
stoich_MedianRatio,0.1003370291985647,0.04180898984993391,0.09507191080335693,0.019542148755551454,0.19666729092303722,15,1
base_Degree,0.07868444525231806,0.033162020004934616,0.08275328602267476,0.022301120809397165,0.126212517096175,15,2
stoich_RangeComplexSize,0.061349085227724524,0.04518488220574935,0.0622531496272715,0.00012889639176349998,0.14069891487072472,15,3
protein_MedianUniqueRatio,0.041582002297824786,0.04273695217983103,0.030608996236613988,-0.007568403921271371,0.13962974981785706,15,4
base_UniquePartners,0.03641383545069305,0.03421806356597855,0.042194460364697206,-0.012441620221671602,0.12412359821088499,15,5
stoich_RangeRatio,0.02849195003502087,0.025852075816760228,0.020650532414073615,0.0018360876156859663,0.07656093337254,15,6
protein_MedComplexNodes,0.021206911417934574,0.02347311482748058,0.02424696959408916,-0.013675969714681938,0.05507569167035353,15,7
stoich_MedComplexSize,0.020566972125925658,0.01945302812095162,0.02089158959978169,-0.007167537456321241,0.0675378602629163,15,8
protein_RangeComplexNodes,-0.0009250870802146071,0.008514286967763076,0.00020384460438048756,-0.01645432559388523,0.019463807351481007,15,9
protein_RangeUniqueRatio,-0.0016153241422286592,0.024447949034613514,0.0031427621437054077,-0.07784551933718568,0.02563849363239267,15,10
